date	region_id	email_opens	avg_order_value	social_likes	total_site_visits	total_orders
2020-01-30	20	11536	12.13	764	239360	798
2020-01-31	1	12183	51.15	1029	265418	907
2020-01-31	2	4248	26.59	724	90191	546
2020-01-31	3	7345	36.63	934	222862	673
2020-01-31	4	13066	29.68	89	302808	1126
2020-01-31	5	6048	19.45	130	123807	630
2020-01-31	6	12967	28.49	330	310088	1040
2020-01-31	7	7249	12.11	651	179540	536
2020-01-31	8	14195	28.11	519	307993	993
2020-01-31	9	8085	7.59	864	152408	636
2020-01-31	10	7041	22.73	1113	216425	695
2020-01-31	11	5147	31.42	263	122939	450
2020-01-31	12	8456	11.38	68	233790	785
2020-01-31	13	4140	23.91	168	110709	479
2020-01-31	14	8314	9.51	1093	209045	877
2020-01-31	15	6194	20.46	959	207258	654
2020-01-31	16	14648	49.76	637	284613	780
2020-01-31	17	19348	49	272	375440	1173
2020-01-31	18	6410	14.45	756	167384	839
2020-01-31	19	9736	44.19	105	169383	786
2020-01-31	20	9021	11.23	947	269199	684
2020-02-01	1	18477	29.04	440	417498	1308
2020-02-01	2	14511	44.15	370	418899	1210
2020-02-01	3	3989	31.61	477	103583	651
2020-02-01	4	1977	53	368	48268	535
2020-02-01	5	9661	27.24	401	289213	1017
2020-02-01	6	1728	8.98	541	27271	151
2020-02-01	7	9712	10.56	838	292181	871
2020-02-01	8	12312	37.7	495	339174	1036
2020-02-01	9	15956	14.84	811	295613	923
2020-02-01	10	7927	20.4	797	186181	597
2020-02-01	11	9011	46.98	1019	191200	888
2020-02-01	12	8692	14.95	887	213988	784
2020-02-01	13	7948	17.06	835	265121	790
2020-02-01	14	8493	16.07	648	241789	843
2020-02-01	15	10846	7.75	310	333543	1098
2020-02-01	16	11709	42.69	949	357066	1027
2020-02-01	17	2551	46.95	850	63764	350
2020-02-01	18	8227	50.79	140	264289	1016
2020-02-01	19	7713	39.68	950	243562	849
2020-02-01	20	2767	24.39	134	74718	422
2020-02-02	1	8899	47.24	280	224766	677
2020-02-02	2	5301	26.89	429	162533	757
2020-02-02	3	8039	44.67	353	160048	697
2020-02-02	4	1912	18.11	1091	32862	487
2020-02-02	5	10205	19.63	736	278323	909
2020-02-02	6	11908	43.21	457	270329	706
2020-02-02	7	2760	15.45	1012	76199	475
2020-02-02	8	12667	13.66	752	332991	1068
2020-02-02	9	13639	50.75	721	466774	1259
2020-02-02	10	8227	32.36	550	215436	608
2020-02-02	11	3031	33.9	279	51985	598
2020-02-02	12	4500	42.13	449	117745	552
2020-02-02	13	7990	40.79	639	197473	720
2020-02-02	14	10276	26.87	112	213488	865
2020-02-02	15	5462	26.52	301	90923	494
2020-02-02	16	7274	17.85	978	246770	726
2020-02-02	17	8706	50.91	760	185900	840
2020-02-02	18	5299	19.22	170	137350	701
2020-02-02	19	9113	5.27	1065	217349	708
2020-02-02	20	7205	8.1	786	202915	694
2020-02-03	1	17324	24.5	852	412337	1320
2020-02-03	2	12362	5.28	660	225572	810
2020-02-03	3	6743	13.42	1085	198312	960
2020-02-03	4	9695	13.55	935	262993	1021
2020-02-03	5	14306	24.03	459	287782	925
2020-02-03	6	8717	44.37	464	202561	798
2020-02-03	7	8854	33.08	432	176286	712
2020-02-03	8	8182	39.32	107	268824	942
2020-02-03	9	6873	27.48	165	143204	618
2020-02-03	10	12203	47.37	620	289232	907
2020-02-03	11	14957	29.07	553	302479	983
2020-02-03	12	1990	6.96	686	32902	452
2020-02-03	13	7130	26.93	419	226172	675
2020-02-03	14	4435	27.52	462	91054	460
2020-02-03	15	5049	15.95	981	124274	638
2020-02-03	16	15876	51.94	792	374233	1158
2020-02-03	17	7585	7.8	709	187985	837
2020-02-03	18	7293	48.63	929	136901	667
2020-02-03	19	23021	50	500	557362	1410
2020-02-03	20	11360	37.65	500	292055	1023
2020-02-04	1	3258	21.39	797	79094	432
2020-02-04	2	8401	52.2	899	221286	880
2020-02-04	3	10628	39.23	394	319366	1030
2020-02-04	4	8745	44.7	962	260550	983
2020-02-04	5	8691	45.69	158	289780	943
2020-02-04	6	6282	29.97	246	209566	645
2020-02-04	7	9557	34.27	573	297844	911
2020-02-04	8	8110	51.76	903	238136	673
2020-02-04	9	3455	23.71	354	111726	359
2020-02-04	10	3448	31.49	529	109010	474
2020-02-04	11	11548	28.54	373	255823	771
2020-02-04	12	4842	27.33	364	129972	666
2020-02-04	13	9010	26.53	667	264817	816
2020-02-04	14	7744	41.22	633	221520	834
2020-02-04	15	8081	17.63	398	161064	770
2020-02-04	16	7605	7.81	906	142051	519
2020-02-04	17	4327	44.44	1112	131683	623
2020-02-04	18	8092	36.84	790	260697	1041
2020-02-04	19	5570	41.68	298	136489	576
2020-02-04	20	13110	26.42	557	335218	1038
2020-02-05	1	1819	26	854	38345	374
2020-02-05	2	6543	24.11	845	217377	834
2020-02-05	3	6874	37.31	804	179763	807
2020-02-05	4	12336	40.55	737	251894	907
2020-02-05	5	7802	28.41	623	214130	774
2020-02-05	6	8648	16.08	825	227157	930
2020-02-05	7	5477	36.03	300	175768	685
2020-02-05	8	9659	30.38	645	220284	758
2020-02-05	9	5867	25.29	681	138947	584
2020-02-05	10	11882	41.24	100	397136	1189
2020-02-05	11	5246	42.16	437	121696	750
2020-02-05	12	2713	8.19	717	68762	558
2020-02-05	13	8323	27.59	237	143958	697
2020-02-05	14	8114	16.95	132	156066	644
2020-02-05	15	12550	19.11	472	261813	832
2020-02-05	16	8479	38.53	463	198885	688
2020-02-05	17	8193	18.76	731	172615	646
2020-02-05	18	5288	22.51	482	159527	484
2020-02-05	19	9341	30.18	240	322708	1048
2020-02-05	20	4700	26.56	833	109574	675
2020-02-06	1	1236	51.12	688	24147	122
2020-02-06	2	8666	49.73	744	275425	941
2020-02-06	3	10035	39.76	533	212992	764
2020-02-06	4	11078	41.29	287	358800	942
2020-02-06	5	7552	4.98	298	221400	906
2020-02-06	6	9964	13.64	754	228457	925
2020-02-06	7	3601	48.72	874	114961	542
2020-02-06	8	16393	24.03	207	299254	973
2020-02-06	9	8413	10.62	444	220204	706
2020-02-06	10	11267	17.29	317	226598	867
2020-02-06	11	7407	14.54	396	202499	602
2020-02-06	12	13286	19.67	98	241553	946
2020-02-06	13	10925	48.45	111	244579	974
2020-02-06	14	16915	29.47	556	357636	1193
2020-02-06	15	12197	30.55	1012	293511	1111
2020-02-06	16	5686	11.55	958	153491	460
2020-02-06	17	8554	43.51	220	296151	1048
2020-02-06	18	4407	43.33	913	108889	509
2020-02-06	19	4425	24.07	219	83135	528
2020-02-06	20	5878	40.88	431	190182	692
2020-02-07	1	26404	50.19	402	591338	1524
2020-02-07	2	16426	42.77	770	466891	1336
2020-02-07	3	8138	47.54	627	214942	950
2020-02-07	4	9820	17.65	189	204090	770
2020-02-07	5	10049	26.71	928	305772	963
2020-02-07	6	8317	14.62	749	249770	840
2020-02-07	7	12456	50.94	739	326329	1039
2020-02-07	8	7689	13.61	413	206268	825
2020-02-07	9	6881	17.17	630	178859	651
2020-02-07	10	5827	43.33	1008	146333	685
2020-02-07	11	11023	52.69	831	281158	947
2020-02-07	12	5421	10.32	342	158331	685
2020-02-07	13	10702	8.31	102	280881	1104
2020-02-07	14	10374	43.3	795	200624	634
2020-02-07	15	10880	20.97	263	269707	936
2020-02-07	16	6481	49.66	658	206897	922
2020-02-07	17	14590	31.17	362	348308	1019
2020-02-07	18	8400	49.25	1048	233628	696
2020-02-07	19	8937	41.86	782	306004	984
2020-02-07	20	12194	14.84	189	265056	806
2020-02-08	1	11158	43.31	249	254807	1042
2020-02-08	2	13834	28.89	831	388106	1293
2020-02-08	3	12481	49.73	853	253330	841
2020-02-08	4	9939	25.36	350	183041	614
2020-02-08	5	11140	27.23	1034	239082	576
2020-02-08	6	11325	9.9	1026	293286	1093
2020-02-08	7	5573	18.74	1029	160216	627
2020-02-08	8	11394	51.13	886	234103	784
2020-02-08	9	9125	8.85	1020	182703	703
2020-02-08	10	9036	38.58	415	231894	883
2020-02-08	11	2825	30.79	1010	68215	416
2020-02-08	12	3012	15.16	570	49406	494
2020-02-08	13	11245	51.39	532	266920	863
2020-02-08	14	17414	11.31	320	339868	1123
2020-02-08	15	8111	12.99	427	162969	571
2020-02-08	16	9804	49.48	87	318560	1035
2020-02-08	17	3696	6.07	91	79104	437
2020-02-08	18	9538	51.01	1000	263215	844
2020-02-08	19	12815	48.23	784	318466	980
2020-02-08	20	4091	16.05	457	78869	346
2020-02-09	1	5600	26.97	1096	129728	777
2020-02-09	2	14827	16.79	1078	301743	965
2020-02-09	3	4343	37.77	834	109416	702
2020-02-09	4	5196	25.75	75	137577	785
2020-02-09	5	6145	28.4	718	189506	801
2020-02-09	6	9343	14.07	324	243043	910
2020-02-09	7	6143	5.94	1090	183104	793
2020-02-09	8	2696	50.91	1104	69277	504
2020-02-09	9	5623	27.24	867	123116	455
2020-02-09	10	12553	10.55	639	399872	1133
2020-02-09	11	3518	46.82	416	83400	543
2020-02-09	12	13610	45.22	451	321483	1071
2020-02-09	13	7092	43.67	85	196372	794
2020-02-09	14	9088	5.9	1020	178046	835
2020-02-09	15	6068	37.3	461	194643	601
2020-02-09	16	12233	30.53	321	331170	1068
2020-02-09	17	5245	43.65	814	100607	601
2020-02-09	18	8544	19.42	704	279490	927
2020-02-09	19	9492	26.86	684	188124	637
2020-02-09	20	7844	47.71	244	252156	1066
2020-02-10	1	3585	19.25	798	75265	239
2020-02-10	2	13075	35.63	733	353542	1103
2020-02-10	3	9514	36.79	922	314054	1071
2020-02-10	4	10673	27.97	306	241522	906
2020-02-10	5	14951	15.02	868	370980	988
2020-02-10	6	5027	8.33	136	156496	776
2020-02-10	7	10023	26.16	1035	304960	930
2020-02-10	8	8236	28.7	502	218795	798
2020-02-10	9	6785	43.48	969	188691	749
2020-02-10	10	15134	31.73	156	368757	1004
2020-02-10	11	6181	39.6	255	149695	692
2020-02-10	12	11235	51.07	361	315813	813
2020-02-10	13	5339	5.76	694	177829	725
2020-02-10	14	7338	43.9	503	189733	669
2020-02-10	15	7694	41.86	1102	247137	905
2020-02-10	16	5758	47	684	153678	501
2020-02-10	17	1384	48.88	257	31612	241
2020-02-10	18	2162	45.93	366	54641	448
2020-02-10	19	10596	38.05	273	212698	810
2020-02-10	20	5003	16.17	794	164585	775
2020-02-11	1	7565	20.56	402	172711	904
2020-02-11	2	7875	24.39	913	264608	923
2020-02-11	3	4450	22.88	645	134421	616
2020-02-11	4	4112	17.2	859	132992	476
2020-02-11	5	9848	19.65	343	193990	664
2020-02-11	6	7912	20.12	634	251447	904
2020-02-11	7	4294	42.36	177	124761	636
2020-02-11	8	7435	14.1	900	227589	875
2020-02-11	9	6834	43.07	167	227297	861
2020-02-11	10	4241	31.78	971	84232	423
2020-02-11	11	8142	16.99	573	153084	624
2020-02-11	12	6778	17.75	364	206861	766
2020-02-11	13	7197	48.25	796	241393	893
2020-02-11	14	7970	6.78	534	267204	957
2020-02-11	15	11785	40.11	250	401370	1138
2020-02-11	16	8154	30.5	132	285202	862
2020-02-11	17	8213	50.73	1014	279370	742
2020-02-11	18	5729	39.17	792	104393	620
2020-02-11	19	11193	34.71	93	356751	985
2020-02-11	20	3187	37.52	738	61681	510
2020-02-12	1	15791	41.45	317	354687	1135
2020-02-12	2	6475	15.5	102	187854	670
2020-02-12	3	11239	29.34	900	243738	769
2020-02-12	4	5152	32.34	292	164067	806
2020-02-12	5	14032	51.35	280	258124	894
2020-02-12	6	3254	35.17	340	76272	325
2020-02-12	7	11102	9.37	1006	252454	949
2020-02-12	8	7323	12.39	510	234251	668
2020-02-12	9	9442	43.3	496	254908	935
2020-02-12	10	14916	33.68	629	399634	1231
2020-02-12	11	7933	34.35	184	162758	693
2020-02-12	12	4241	19.14	1027	111538	624
2020-02-12	13	4985	34.2	1061	117954	618
2020-02-12	14	15273	50.32	1059	405904	1168
2020-02-12	15	6072	36.79	134	153464	652
2020-02-12	16	11484	52.04	904	355098	1011
2020-02-12	17	9473	6.72	907	192184	879
2020-02-12	18	4974	16.91	101	108821	408
2020-02-12	19	8667	20.86	747	273485	865
2020-02-12	20	8054	50.02	853	200975	829
2020-02-13	1	2610	51.02	129	78306	504
2020-02-13	2	11619	28.67	759	220912	806
2020-02-13	3	4047	42.43	809	102768	458
2020-02-13	4	6910	9.76	313	187475	884
2020-02-13	5	12850	44.85	1061	333288	1189
2020-02-13	6	4721	47.69	294	148833	647
2020-02-13	7	6401	39.65	626	160191	716
2020-02-13	8	10683	8.64	900	286999	807
2020-02-13	9	8045	43.05	279	147044	621
2020-02-13	10	5757	13.21	491	168537	748
2020-02-13	11	13521	8.56	210	251970	802
2020-02-13	12	7322	39.89	92	148074	937
2020-02-13	13	10480	24.89	200	201551	881
2020-02-13	14	10099	20.17	589	223990	604
2020-02-13	15	6788	27.38	698	179332	773
2020-02-13	16	11956	51.31	151	272118	1062
2020-02-13	17	7962	40.79	425	253622	953
2020-02-13	18	14147	38.23	826	475644	1262
2020-02-13	19	9519	8.98	555	227618	597
2020-02-13	20	9885	41.84	695	256634	879
2020-02-14	1	6787	37.62	601	185865	794
2020-02-14	2	8091	18.22	562	188638	808
2020-02-14	3	1532	18.83	827	24806	340
2020-02-14	4	4509	46.7	1000	132260	498
2020-02-14	5	3869	39.8	248	73733	437
2020-02-14	6	5339	51.21	894	173233	478
2020-02-14	7	9344	46.45	674	181288	897
2020-02-14	8	4377	31.69	730	100795	681
2020-02-14	9	6117	18.28	1107	162350	601
2020-02-14	10	9033	32.21	955	275451	929
2020-02-14	11	10054	9.87	804	199567	704
2020-02-14	12	5852	50.49	521	172203	651
2020-02-14	13	5997	22.51	977	196864	681
2020-02-14	14	4748	20.11	762	147097	627
2020-02-14	15	6601	21.75	470	221791	695
2020-02-14	16	5408	6.9	1088	144357	674
2020-02-14	17	3443	27.82	783	102136	608
2020-02-14	18	7101	45.56	943	173191	716
2020-02-14	19	6211	47.35	1088	158233	634
2020-02-14	20	3346	20.41	495	93422	411
2020-02-15	1	11320	31.01	777	316453	918
2020-02-15	2	4098	29.84	106	73290	568
2020-02-15	3	9375	38.96	712	285844	953
2020-02-15	4	9892	20.13	402	204235	747
2020-02-15	5	13142	9.08	122	444099	1119
2020-02-15	6	6078	18.7	519	161996	554
2020-02-15	7	8749	8.51	985	271423	871
2020-02-15	8	7381	13.93	520	129462	529
2020-02-15	9	3701	40.68	93	111198	460
2020-02-15	10	3444	6.77	178	100052	560
2020-02-15	11	12596	47.34	203	257412	986
2020-02-15	12	2200	51.26	152	54420	362
2020-02-15	13	2974	36.26	709	65450	613
2020-02-15	14	14677	12.22	733	320969	1006
2020-02-15	15	13251	47.98	924	307948	1003
2020-02-15	16	5920	32.76	807	187025	708
2020-02-15	17	7278	50.51	725	245924	814
2020-02-15	18	16916	51.4	1085	344819	972
2020-02-15	19	13093	20.96	270	317660	861
2020-02-15	20	15973	49.54	640	348192	1126
2020-02-16	1	4577	46.96	430	138840	698
2020-02-16	2	7684	14.89	414	223648	886
2020-02-16	3	6043	20.27	580	178195	822
2020-02-16	4	5539	22.2	268	171848	782
2020-02-16	5	10821	23.55	229	347970	1002
2020-02-16	6	2828	22.08	612	63831	486
2020-02-16	7	15202	9.85	281	377296	1238
2020-02-16	8	8900	13.23	623	221676	710
2020-02-16	9	6270	39.25	839	170334	801
2020-02-16	10	3740	29.27	244	107012	659
2020-02-16	11	14285	29.62	336	284343	935
2020-02-16	12	6413	27.05	601	129495	561
2020-02-16	13	6590	42.7	941	191920	616
2020-02-16	14	8473	45.08	866	295923	968
2020-02-16	15	13481	32.57	911	299955	992
2020-02-16	16	4948	27.14	336	90389	293
2020-02-16	17	6379	46.72	614	199681	768
2020-02-16	18	11773	11.9	1090	368890	1128
2020-02-16	19	12681	9.73	442	245104	849
2020-02-16	20	8595	37.53	235	174649	861
2020-02-17	1	10813	6.53	708	193895	686
2020-02-17	2	6633	36.36	677	207783	885
2020-02-17	3	15212	26.96	180	357662	1053
2020-02-17	4	5505	19.38	1105	172042	716
2020-02-17	5	4060	16.69	343	109883	349
2020-02-17	6	5254	12.33	960	104306	522
2020-02-17	7	5933	53.18	951	176242	736
2020-02-17	8	1853	46.25	540	42738	345
2020-02-17	9	8740	48.75	175	191466	893
2020-02-17	10	10601	41.68	799	318236	1019
2020-02-17	11	6070	49.33	138	200449	764
2020-02-17	12	12610	27.53	1051	300237	795
2020-02-17	13	3624	16.66	405	103836	586
2020-02-17	14	13857	32.14	255	345154	1214
2020-02-17	15	13873	42.64	709	278938	959
2020-02-17	16	23173	14.81	634	434224	1209
2020-02-17	17	16909	15.98	885	387372	1172
2020-02-17	18	5203	18.96	185	98069	744
2020-02-17	19	7165	37.38	745	185018	723
2020-02-17	20	3216	11	647	94037	514
2020-02-18	1	7399	21.58	347	157197	607
2020-02-18	2	4080	29.97	514	101560	553
2020-02-18	3	5256	50.36	835	149087	609
2020-02-18	4	1950	25.22	147	33399	413
2020-02-18	5	7278	31.34	1078	196212	801
2020-02-18	6	6658	50.74	982	210641	809
2020-02-18	7	15918	40.24	305	308890	980
2020-02-18	8	15518	38.31	114	399038	1063
2020-02-18	9	7181	42.91	813	159910	799
2020-02-18	10	7954	12.19	478	210760	800
2020-02-18	11	5318	37.58	90	123947	408
2020-02-18	12	1990	5.5	71	31122	462
2020-02-18	13	8829	10.69	853	296085	845
2020-02-18	14	13595	31.57	1033	310223	1154
2020-02-18	15	1327	37.54	437	28267	219
2020-02-18	16	3444	33.69	895	96818	265
2020-02-18	17	6255	17.65	605	217302	717
2020-02-18	18	3064	16.05	515	90585	515
2020-02-18	19	13624	13.45	208	351253	1094
2020-02-18	20	4522	21.93	725	119204	598
2020-02-19	1	4622	49.41	772	124934	712
2020-02-19	2	8420	5.03	863	256414	958
2020-02-19	3	9237	39.75	418	228605	885
2020-02-19	4	6051	47.53	346	197177	892
2020-02-19	5	7229	29.55	668	212600	712
2020-02-19	6	5427	20.43	351	171201	753
2020-02-19	7	13362	7.99	1093	275215	651
2020-02-19	8	3485	23.66	843	79960	653
2020-02-19	9	5362	15.36	875	128129	601
2020-02-19	10	13807	47.02	471	376314	1181
2020-02-19	11	6222	45.94	742	202187	845
2020-02-19	12	3083	8.65	206	83219	344
2020-02-19	13	13851	23.68	67	277384	916
2020-02-19	14	4135	17.18	327	126317	544
2020-02-19	15	4956	8.18	213	148291	774
2020-02-19	16	12642	17.32	986	440154	1157
2020-02-19	17	5699	32.6	508	176459	494
2020-02-19	18	6554	37.07	476	221445	744
2020-02-19	19	7465	35.46	86	146734	632
2020-02-19	20	7623	7.68	166	191189	799
2020-02-20	1	3418	12.55	1118	72653	648
2020-02-20	2	5390	20.9	582	112317	582
2020-02-20	3	6805	27.75	263	219810	824
2020-02-20	4	23265	36.8	299	430188	1294
2020-02-20	5	6537	12.75	467	173511	788
2020-02-20	6	7958	43.1	227	174511	926
2020-02-20	7	11609	52.58	242	279529	983
2020-02-20	8	9317	18.1	775	283097	991
2020-02-20	9	9720	45.05	328	212413	727
2020-02-20	10	13646	48.64	719	269407	906
2020-02-20	11	11746	27.13	1074	233332	1032
2020-02-20	12	7850	28.7	809	246937	782
2020-02-20	13	5439	36.99	313	148333	773
2020-02-20	14	7400	31.62	567	218406	890
2020-02-20	15	10127	20.28	586	282762	984
2020-02-20	16	6073	41.07	314	180166	682
2020-02-20	17	7977	26.82	1067	196233	915
2020-02-20	18	14194	31.32	712	482176	1273
2020-02-20	19	7885	37.43	741	244452	655
2020-02-20	20	14512	20.5	976	416617	1211
2020-02-21	1	9329	44.89	768	200743	912
2020-02-21	2	9747	18.54	356	177712	684
2020-02-21	3	9551	49.53	474	234521	822
2020-02-21	4	4567	51.3	724	114245	623
2020-02-21	5	7841	41.32	500	172507	566
2020-02-21	6	5389	18.5	851	109515	482
2020-02-21	7	5623	50.2	1034	137056	625
2020-02-21	8	9369	40.29	492	325572	1016
2020-02-21	9	15000	23.42	550	372414	1093
2020-02-21	10	14913	38.37	347	349541	1145
2020-02-21	11	9681	43.1	446	252478	801
2020-02-21	12	6551	24.52	473	148643	726
2020-02-21	13	9663	48.67	131	328840	1083
2020-02-21	14	7205	14.84	307	199558	825
2020-02-21	15	15360	47.82	272	432238	1251
2020-02-21	16	8434	26.91	433	189865	687
2020-02-21	17	13564	27.15	572	400932	1200
2020-02-21	18	8490	34.39	536	211024	829
2020-02-21	19	8671	5.18	899	265090	955
2020-02-21	20	5856	7.24	163	177405	741
2020-02-22	1	6051	50.98	743	182801	559
2020-02-22	2	9882	47.3	441	206468	835
2020-02-22	3	6926	32.64	249	143387	693
2020-02-22	4	10010	14.33	282	238317	954
2020-02-22	5	3731	49.78	678	85043	310
2020-02-22	6	3295	16.13	1038	93726	559
2020-02-22	7	5709	33	818	119011	584
2020-02-22	8	3748	25.17	926	88523	536
2020-02-22	9	8117	35.93	658	165052	823
2020-02-22	10	4189	20.29	538	123813	610
2020-02-22	11	3981	22.16	217	112436	633
2020-02-22	12	16471	33.25	305	303787	969
2020-02-22	13	5970	27.44	1089	135095	780
2020-02-22	14	10356	10.15	281	265994	843
2020-02-22	15	11614	16.61	1010	256097	811
2020-02-22	16	9611	50.36	501	196013	717
2020-02-22	17	2948	46.33	891	86017	400
2020-02-22	18	7178	10.79	187	197328	640
2020-02-22	19	12041	43.09	611	425073	1292
2020-02-22	20	2257	26.33	398	52355	420
2020-02-23	1	10928	14.16	712	206299	894
2020-02-23	2	4304	51.28	475	124146	630
2020-02-23	3	7650	17.79	1107	165148	716
2020-02-23	4	15837	16.68	630	308641	951
2020-02-23	5	4505	49.46	802	125600	654
2020-02-23	6	8679	15.09	668	277216	992
2020-02-23	7	12755	36.74	699	411523	1129
2020-02-23	8	5887	51.62	518	191644	543
2020-02-23	9	4571	10.3	445	111789	426
2020-02-23	10	5520	50.31	807	130589	661
2020-02-23	11	6964	27.02	715	156444	776
2020-02-23	12	9311	50.08	579	278930	1014
2020-02-23	13	10954	7.38	386	228989	808
2020-02-23	14	8329	51.69	662	289391	924
2020-02-23	15	7558	37.74	888	198782	680
2020-02-23	16	11220	24.94	1053	270910	938
2020-02-23	17	11820	34.33	1005	229596	721
2020-02-23	18	6649	26.52	415	224465	683
2020-02-23	19	7054	22.77	918	148102	732
2020-02-23	20	6528	19	1120	212857	883
2020-02-24	1	4935	21.23	1038	160440	733
2020-02-24	2	3653	6.3	229	100056	522
2020-02-24	3	8299	21.92	475	263434	909
2020-02-24	4	5940	52.16	665	199036	688
2020-02-24	5	5043	32.78	199	106650	806
2020-02-24	6	7982	21.84	258	236900	907
2020-02-24	7	9493	37.64	1049	170041	708
2020-02-24	8	6985	14.56	155	212144	551
2020-02-24	9	15798	5.29	394	468089	1239
2020-02-24	10	9120	34.16	387	255767	821
2020-02-24	11	3931	10.06	836	99067	380
2020-02-24	12	10699	49.63	723	213737	945
2020-02-24	13	10126	24.79	973	331502	1014
2020-02-24	14	13016	32.28	470	347378	1027
2020-02-24	15	5837	28.18	1017	199558	726
2020-02-24	16	18083	51.03	588	382058	997
2020-02-24	17	15691	17.82	448	373695	1164
2020-02-24	18	3341	13.19	639	85560	253
2020-02-24	19	11280	29.9	606	360854	1156
2020-02-24	20	12705	8.32	737	272450	868
2020-02-25	1	7196	27.13	893	160005	763
2020-02-25	2	13752	32.73	711	363997	1058
2020-02-25	3	5234	18.62	882	153527	721
2020-02-25	4	9378	24.29	984	261337	762
2020-02-25	5	11898	19.93	517	232379	925
2020-02-25	6	6336	8.47	162	136650	855
2020-02-25	7	4022	14.08	627	119165	531
2020-02-25	8	11616	27.5	692	256791	914
2020-02-25	9	12320	34.27	638	392272	1034
2020-02-25	10	5344	21.41	234	165451	725
2020-02-25	11	3321	41.19	530	60530	246
2020-02-25	12	24255	11.59	901	451290	1254
2020-02-25	13	6818	8.05	253	161355	573
2020-02-25	14	15128	25.22	809	293586	952
2020-02-25	15	13912	35.5	448	470622	1330
2020-02-25	16	5997	39.66	914	135445	518
2020-02-25	17	11703	17.92	267	211529	718
2020-02-25	18	10768	11.53	253	188658	858
2020-02-25	19	10079	23.31	958	270586	946
2020-02-25	20	5041	51.95	938	97311	234
2020-02-26	1	6297	9	801	162467	646
2020-02-26	2	13905	12.87	78	323525	1008
2020-02-26	3	5119	23.05	1051	128218	737
2020-02-26	4	13486	35.99	886	286412	828
2020-02-26	5	9195	24.82	575	174803	609
2020-02-26	6	4273	6.89	723	112061	615
2020-02-26	7	8810	51.66	539	176757	634
2020-02-26	8	5976	51.12	607	196501	693
2020-02-26	9	2225	41.27	210	57315	452
2020-02-26	10	8622	13.58	814	285105	1030
2020-02-26	11	13611	16.67	560	312819	997
